fsu_serial_no,sector,secon_stage_stratum,household_id,insurance_premium,usual_monthly_consumer_exp
72773,2,3,7,0,31250
72773,2,3,8,0,5292
72770,2,1,1,0,16690
72770,2,1,2,0,20939
72770,2,3,3,0,16497
72770,2,3,4,0,24358
72770,2,3,5,0,17795
72770,2,3,6,0,11228
72770,2,3,7,0,16500
72770,2,3,8,0,12780
72779,2,1,1,0,21133
72779,2,1,2,0,15248
72779,2,2,3,0,14432
72779,2,2,4,0,17783
72779,2,2,5,0,25700
72779,2,2,6,0,6356
72779,2,3,7,0,17790
72779,2,3,8,0,18750
72774,2,1,1,10800,21765
72774,2,1,2,0,23619
72774,2,2,3,0,22742
72774,2,2,4,0,21408
72774,2,3,5,0,11158
72774,2,3,6,25600,22532
72774,2,3,7,0,14641
72774,2,3,8,0,11206
72765,2,1,1,0,21868
72765,2,1,2,0,23460
72765,2,2,3,0,24362
72765,2,2,4,0,20387
72765,2,2,5,0,17686
72765,2,2,6,0,10840
72765,2,3,7,0,11260
72765,2,3,8,0,11418
72768,2,1,1,0,14983
72768,2,1,2,0,8758
72768,2,2,3,0,23958
72768,2,2,4,0,29808
72768,2,2,5,0,15700
72768,2,2,6,0,18687
72768,2,3,7,0,4800
72768,2,3,8,35000,19942
72767,2,1,1,0,45568
72767,2,1,2,0,17422
72767,2,2,3,50460,13721
72767,2,2,4,45746,11627
72767,2,2,5,0,18078
72767,2,2,6,0,15303
72767,2,3,7,0,16311
72767,2,3,8,0,26070
72766,2,1,1,0,12910
72766,2,1,2,0,12292
72766,2,2,3,0,22247
72766,2,2,4,0,14283
72766,2,2,5,0,11917
72766,2,2,6,0,9198
72766,2,3,7,0,10450
72766,2,3,8,0,14000
72762,2,1,1,0,11983
72762,2,1,2,0,15354
72762,2,2,3,0,13467
72762,2,2,4,0,13536
72762,2,2,5,0,21075
72762,2,2,6,0,14775
72762,2,3,7,0,23975
72762,2,3,8,0,13052
72761,2,1,1,8000,13950
72761,2,1,2,0,10983
72761,2,1,3,0,34308
72761,2,3,4,0,74550
72761,2,3,5,0,14283
72761,2,3,6,0,15025
72761,2,3,7,0,20275
72761,2,3,8,0,18683
72763,2,1,1,0,22458
72763,2,1,2,0,25417
72763,2,2,3,0,15720
72763,2,2,4,0,22233
72763,2,2,5,0,18242
72763,2,2,6,0,19583
72763,2,3,7,0,4408
72763,2,3,8,0,4150
72760,2,1,1,0,23067
72760,2,1,2,0,16417
72760,2,2,3,0,31083
72760,2,2,4,0,27575
72760,2,2,5,15600,55817
72760,2,2,6,0,21058
72760,2,3,7,0,16275
72760,2,3,8,0,29658
72769,2,1,1,0,7392
72769,2,1,2,0,5942
72769,2,2,3,0,21458
72769,2,2,4,0,23283
72769,2,2,5,0,3575
72769,2,2,6,0,6433
72769,2,3,7,0,11750
72769,2,3,8,0,9417
72764,2,1,1,0,15867
72764,2,1,2,0,14329
72764,2,1,3,0,16667
72764,2,1,4,0,19110
72764,2,2,5,0,18346
72764,2,2,6,0,10758
72764,2,3,7,0,19423
72764,2,3,8,0,15437
72725,2,1,1,0,30080
72725,2,1,2,0,33182
72725,2,1,3,0,27182
72725,2,1,4,0,30189
72725,2,2,5,0,27007
72725,2,2,6,0,28643
72725,2,3,7,0,26610
72725,2,3,8,0,30479
72728,2,1,1,0,21925
72728,2,1,2,0,24500
72728,2,2,3,0,31993
72728,2,2,4,0,23655
72728,2,2,5,0,19553
72728,2,2,6,0,10876
72728,2,3,7,0,19522
72728,2,3,8,0,21107
72727,2,1,1,0,16817
72727,2,1,2,0,18217
72727,2,2,3,0,15154
72727,2,2,4,0,16917
72727,2,2,5,0,11350
72727,2,2,6,0,15550
72727,2,3,7,0,15080
72727,2,3,8,0,18397
72726,2,1,1,0,12933
72726,2,1,2,0,7600
72726,2,2,3,0,19900
72726,2,2,4,0,8250
72726,2,2,5,0,9117
72726,2,2,6,0,5400
72726,2,3,7,0,4808
72726,2,3,8,0,9283
72722,2,1,1,0,22383
72722,2,1,2,0,19167
72722,2,2,3,33832,18842
72722,2,2,4,0,19592
72722,2,2,5,0,14892
72722,2,2,6,0,11850
72722,2,3,7,0,11617
72722,2,3,8,0,9925
72721,2,1,1,0,13067
72721,2,1,2,0,14183
72721,2,1,3,0,12925
72721,2,1,4,0,16888
72721,2,1,5,0,10250
72721,2,2,6,0,14208
72721,2,3,7,0,10608
72721,2,3,8,0,4896
72723,2,1,1,0,28583
72723,2,2,2,0,10433
72723,2,2,3,0,23222
72723,2,3,4,0,9550
72723,2,3,5,0,16038
72723,2,3,6,0,8840
72723,2,3,7,0,6400
72723,2,3,8,0,23935
72720,2,1,1,0,18105
72720,2,1,2,0,5371
72720,2,2,3,0,7107
72720,2,2,4,0,12837
72720,2,2,5,0,12473
72720,2,2,6,6000,10827
72720,2,3,7,0,22402
72720,2,3,8,0,6900
72729,2,1,1,0,9577
72729,2,1,2,0,19523
72729,2,2,3,0,31525
72729,2,2,4,0,19975
72729,2,2,5,0,16325
72729,2,2,6,0,29983
72729,2,3,7,0,11170
72729,2,3,8,0,10402
72724,2,1,1,0,17997
72724,2,1,2,0,25943
72724,2,1,3,0,23552
72724,2,2,4,0,8768
72724,2,3,5,0,11620
72724,2,3,6,0,17644
72724,2,3,7,0,12114
72724,2,3,8,0,21795
72715,2,1,1,0,5071
72715,2,1,2,0,3425
72715,2,2,3,0,9925
72715,2,2,4,0,8152
72715,2,2,5,0,11113
72715,2,2,6,0,3888
72715,2,3,7,0,7708
72715,2,3,8,0,1918
72718,2,1,1,0,7983
72718,2,1,2,0,12117
72718,2,2,3,0,5605
72718,2,2,4,0,12421
72718,2,2,5,0,13278
72718,2,2,6,0,8553
72718,2,3,7,0,5426
72718,2,3,8,0,8915
72717,2,1,1,0,16067
72717,2,1,2,0,24350
72717,2,2,3,0,15803
72717,2,2,4,0,11100
72717,2,2,5,0,13175
72717,2,3,6,0,13908
72717,2,3,7,0,13855
72717,2,3,8,0,16525
72716,2,1,1,0,9262
72716,2,1,2,0,9170
72716,2,2,3,0,14540
72716,2,2,4,0,13627
72716,2,2,5,0,16347
72716,2,2,6,0,11740
72716,2,3,7,0,12605
72716,2,3,8,0,16497
72712,2,1,1,0,18607
72712,2,1,2,0,19745
72712,2,2,3,0,9067
72712,2,2,4,0,4459
72712,2,2,5,0,8729
72712,2,3,6,14200,22425
72712,2,3,7,0,10377
72712,2,3,8,0,3310
72711,2,1,1,0,4617
72711,2,1,2,0,3367
72711,2,2,3,0,5833
72711,2,2,4,0,5450
72711,2,2,5,0,4583
72711,2,2,6,0,5425
72711,2,3,7,0,7350
72711,2,3,8,0,5442
72713,2,1,1,0,16692
72713,2,1,2,0,10317
72713,2,2,3,0,23430
72713,2,2,4,0,11295
72713,2,2,5,0,4547
72713,2,2,6,0,10829
72713,2,3,7,0,13405
72713,2,3,8,0,10991
72710,2,1,1,0,5808
72710,2,1,2,0,5275
72710,2,2,3,0,5608
72710,2,2,4,0,5117
72710,2,2,5,0,5200
72710,2,2,6,0,5150
72710,2,3,7,0,5054
72710,2,3,8,0,5253
72719,2,1,1,0,16922
72719,2,1,2,0,14383
72719,2,2,3,0,7612
72719,2,2,4,0,21472
72719,2,2,5,0,23825
72719,2,2,6,0,10100
72719,2,3,7,0,16742
72719,2,3,8,0,8117
72714,2,2,1,0,22017
72714,2,3,2,0,21225
72714,2,3,3,0,28238
72714,2,3,4,0,19163
72714,2,3,5,0,18288
72714,2,3,6,0,15593
72714,2,3,7,0,12517
72714,2,3,8,0,10230
72735,2,1,1,0,18033
72735,2,1,2,0,18850
72735,2,2,3,0,18883
72735,2,2,4,0,9450
72735,2,2,5,0,14750
72735,2,2,6,0,4967
72735,2,3,7,0,12483
72735,2,3,8,0,6883
72738,2,1,1,35000,17683
72738,2,1,2,0,7060
72738,2,2,3,0,7214
72738,2,2,4,0,11429
72738,2,2,5,6500,13396
72738,2,2,6,0,13775
72738,2,3,7,0,9821
72738,2,3,8,0,17563
72737,2,1,1,0,13533
72737,2,1,2,0,20792
72737,2,2,3,0,7667
72737,2,2,4,0,5647
72737,2,2,5,0,2088
72737,2,2,6,0,7958
72737,2,3,7,0,7633
72737,2,3,8,0,1467
72736,2,1,1,0,7034
72736,2,1,2,0,11639
72736,2,2,3,0,10462
72736,2,2,4,0,7150
72736,2,2,5,0,8941
72736,2,2,6,0,16495
72736,2,3,7,0,6655
72736,2,3,8,0,7748
72732,2,1,1,0,12537
72732,2,1,2,0,13291
72732,2,2,3,0,21097
72732,2,2,4,0,17754
72732,2,2,5,0,16538
72732,2,2,6,0,18146
72732,2,3,7,0,12507
72732,2,3,8,0,18448
72731,2,1,1,0,9858
72731,2,1,2,0,11088
72731,2,1,3,0,9278
72731,2,2,4,0,16338
72731,2,3,5,0,10601
72731,2,3,6,0,15133
72731,2,3,7,0,12455
72731,2,3,8,0,12479
72733,2,1,1,0,13858
72733,2,1,2,0,9282
72733,2,1,3,0,12262
72733,2,2,4,0,18172
72733,2,2,5,0,5397
72733,2,2,6,0,16542
72733,2,3,7,0,8408
72733,2,3,8,0,11180
72730,2,1,1,0,11425
72730,2,1,2,0,5978
72730,2,1,3,0,6817
72730,2,1,4,0,7417
72730,2,1,5,0,12242
72730,2,2,6,0,10718
72730,2,3,7,0,8168
72730,2,3,8,0,12133
72739,2,1,1,0,10618
72739,2,1,2,0,8128
72739,2,1,3,0,8165
72739,2,2,4,0,4762
72739,2,2,5,0,15372
72739,2,2,6,0,8158
72739,2,3,7,0,9670
72739,2,3,8,0,8162
72734,2,1,1,0,14483
72734,2,1,2,0,10218
72734,2,2,3,0,12487
72734,2,2,4,0,13500
72734,2,2,5,0,4934
72734,2,2,6,0,4420
72734,2,3,7,0,14932
72734,2,3,8,0,13515
72705,2,2,1,0,10117
72705,2,2,2,0,8933
72705,2,2,3,0,9100
72705,2,2,4,0,10383
72705,2,2,5,0,5692
72705,2,3,6,0,7592
72705,2,3,7,0,14717
72705,2,3,8,0,2515
72708,2,1,1,0,23630
72708,2,1,2,0,13271
72708,2,2,3,0,17800
72708,2,2,4,0,13350
72708,2,2,5,0,10082
72708,2,2,6,0,11385
72708,2,3,7,0,22308
72708,2,3,8,0,10480
72707,2,1,1,0,21729
72707,2,1,2,0,14353
72707,2,2,3,0,11884
72707,2,2,4,0,14227
72707,2,2,5,0,11968
72707,2,2,6,0,8518
72707,2,3,7,0,6549
72707,2,3,8,0,19847
72706,2,1,1,0,7726
72706,2,1,2,0,12114
72706,2,1,3,0,8396
72706,2,1,4,0,8083
72706,2,2,5,0,8366
72706,2,2,6,0,11584
72706,2,3,7,0,5635
72706,2,3,8,0,12175
72702,2,1,1,0,6587
72702,2,1,2,0,9972
72702,2,2,3,0,8803
72702,2,2,4,0,15468
72702,2,2,5,0,5668
72702,2,2,6,0,11624
72702,2,3,7,0,14564
72702,2,3,8,0,7214
72701,2,1,1,0,14033
72701,2,1,2,0,10717
72701,2,2,3,0,13090
72701,2,2,4,0,9992
72701,2,2,5,0,11867
72701,2,2,6,0,10471
72701,2,3,7,0,8413
72701,2,3,8,0,10571
72703,2,1,1,0,14167
72703,2,1,2,0,11750
72703,2,2,3,0,12417
72703,2,2,4,0,18167
72703,2,2,5,0,10250
72703,2,2,6,0,15417
72703,2,3,7,0,11633
72703,2,3,8,0,15000
72700,2,1,1,0,43850
72700,2,1,2,0,26833
72700,2,2,3,0,33958
72700,2,2,4,0,32217
72700,2,2,5,0,26950
72700,2,2,6,0,66250
72700,2,3,7,0,20033
72700,2,3,8,0,6742
72709,2,1,1,0,18908
72709,2,1,2,0,14525
72709,2,2,3,0,18242
72709,2,2,4,0,15763
72709,2,2,5,0,19742
72709,2,2,6,0,15408
72709,2,3,7,0,17592
72709,2,3,8,0,16088
72704,2,1,1,0,15450
72704,2,1,2,0,23783
72704,2,2,3,0,10133
72704,2,2,4,0,9517
72704,2,2,5,0,8650
72704,2,2,6,0,7542
72704,2,3,7,0,9233
72704,2,3,8,0,10600
72795,2,1,1,0,7592
72795,2,1,2,0,4525
72795,2,1,3,0,4929
72795,2,1,4,0,8175
72795,2,2,5,0,17725
72795,2,2,6,0,3783
72795,2,3,7,0,11625
72795,2,3,8,0,12192
72798,2,1,1,0,7408
72798,2,1,2,0,5718
72798,2,2,3,0,6454
72798,2,2,4,0,9623
72798,2,2,5,0,9450
72798,2,2,6,0,4999
72798,2,3,7,0,6567
72798,2,3,8,0,8045
72797,2,1,1,0,28625
72797,2,1,2,0,28229
72797,2,1,3,0,22375
72797,2,1,4,0,32750
72797,2,2,5,0,15550
72797,2,3,6,0,20208
72797,2,3,7,0,26583
72797,2,3,8,0,22892
72796,2,1,1,0,11317
72796,2,1,2,0,12725
72796,2,2,3,0,6325
72796,2,2,4,0,17793
72796,2,2,5,0,10458
72796,2,2,6,0,11025
72796,2,3,7,0,14348
72796,2,3,8,0,9584
72792,2,1,1,0,32083
72792,2,1,2,0,19900
72792,2,2,3,0,19200
72792,2,2,4,0,13392
72792,2,2,5,0,20808
72792,2,2,6,0,15175
72792,2,3,7,0,12233
72792,2,3,8,0,16758
72791,2,1,1,0,25917
72791,2,1,2,0,19125
72791,2,2,3,0,15808
72791,2,2,4,0,25317
72791,2,2,5,0,20783
72791,2,2,6,0,12625
72791,2,3,7,0,16150
72791,2,3,8,0,15758
72793,2,1,1,0,16872
72793,2,2,2,0,20035
72793,2,2,3,0,17392
72793,2,3,4,0,23725
72793,2,3,5,0,20375
72793,2,3,6,0,2692
72793,2,3,7,0,3108
72793,2,3,8,0,14867
72790,2,1,1,0,23667
72790,2,1,2,0,35400
72790,2,2,3,0,29183
72790,2,2,4,0,16375
72790,2,2,5,0,10292
72790,2,2,6,0,22975
72790,2,3,7,3000,29167
72790,2,3,8,0,5433
72799,2,1,1,0,17325
72799,2,1,2,0,20025
72799,2,1,3,0,20858
72799,2,2,4,0,17600
72799,2,2,5,0,8908
72799,2,2,6,0,23585
72799,2,3,7,0,31208
72799,2,3,8,0,28750
72794,2,1,1,0,10571
72794,2,1,2,0,8517
72794,2,2,3,0,26425
72794,2,2,4,0,9621
72794,2,2,5,0,10823
72794,2,2,6,0,8548
72794,2,3,7,0,14182
72794,2,3,8,0,13179
72745,2,1,1,0,42667
72745,2,2,2,0,29542
72745,2,2,3,0,27467
72745,2,2,4,0,42208
72745,2,2,5,32000,47917
72745,2,2,6,0,29958
72745,2,3,7,0,23500
72745,2,3,8,0,26208
72748,2,1,1,0,11308
72748,2,1,2,0,9875
72748,2,2,3,0,13958
72748,2,2,4,0,31295
72748,2,2,5,0,12028
72748,2,2,6,0,13183
72748,2,3,7,0,30248
72748,2,3,8,0,13550
72747,2,1,1,0,19991
72747,2,1,2,0,7642
72747,2,2,3,0,11808
72747,2,2,4,0,13992
72747,2,2,5,15600,4215
72747,2,2,6,0,16193
72747,2,3,7,0,5282
72747,2,3,8,0,7392
72746,2,1,1,0,27458
72746,2,1,2,0,24592
72746,2,2,3,25400,39592
72746,2,2,4,20000,19292
72746,2,2,5,20000,24117
72746,2,2,6,0,21500
72746,2,3,7,0,22425
72746,2,3,8,0,19667
72742,2,1,1,0,12638
72742,2,1,2,7800,10658
72742,2,1,3,0,11722
72742,2,1,4,0,9015
72742,2,2,5,3600,12117
72742,2,2,6,0,8058
72742,2,3,7,0,4647
72742,2,3,8,0,8245
72741,2,1,1,0,10081
72741,2,2,2,0,11578
72741,2,2,3,0,17658
72741,2,2,4,0,10683
72741,2,2,5,0,12025
72741,2,2,6,0,9430
72741,2,3,7,0,4813
72741,2,3,8,0,15387
72743,2,1,1,7200,19158
72743,2,1,2,0,12067
72743,2,2,3,0,18505
72743,2,2,4,0,10410
72743,2,2,5,0,14671
72743,2,2,6,0,15828
72743,2,3,7,0,15368
72743,2,3,8,0,7325
72740,2,1,1,0,15917
72740,2,1,2,0,16833
72740,2,2,3,0,22250
72740,2,2,4,0,18550
72740,2,2,5,0,17267
72740,2,2,6,0,15750
72740,2,3,7,0,15958
72740,2,3,8,0,2700
72749,2,1,1,0,8750
72749,2,1,2,0,9917
72749,2,1,3,0,7238
72749,2,2,4,0,7500
72749,2,3,5,0,9500
72749,2,3,6,0,9883
72749,2,3,7,0,9208
72749,2,3,8,0,10125
72744,2,1,1,0,25017
72744,2,2,2,0,8050
72744,2,2,3,0,19267
72744,2,3,4,0,23417
72744,2,3,5,0,16867
72744,2,3,6,0,21333
72744,2,3,7,0,17750
72744,2,3,8,0,5992
72655,2,1,1,0,18629
72655,2,1,2,0,10988
72655,2,2,3,0,13063
72655,2,2,4,0,18150
72655,2,2,5,0,14329
72655,2,2,6,0,16663
72655,2,3,7,0,25904
72655,2,3,8,0,15146
72658,2,3,1,0,4146
72658,2,3,2,0,3929
72658,2,3,3,0,4463
72658,2,3,4,0,4571
72658,2,3,5,0,4254
72658,2,3,6,0,4138
72658,2,3,7,0,3921
72658,2,3,8,0,4254
72657,2,1,1,9600,37000
72657,2,2,2,12500,23900
72657,2,2,3,18506,23250
72657,2,2,4,28500,40333
72657,2,2,5,1680,43383
72657,2,2,6,0,26000
72657,2,3,7,6500,32558
72657,2,3,8,15500,37750
72656,2,1,1,4000,31250
72656,2,1,2,0,17000
72656,2,2,3,0,20125
72656,2,2,4,500,29708
72656,2,2,5,0,24708
72656,2,2,6,500,15333
72656,2,3,7,0,13625
72656,2,3,8,0,13375
72652,2,1,1,0,10192
72652,2,1,2,0,8883
72652,2,2,3,0,14600
72652,2,2,4,0,16975
72652,2,2,5,0,10450
72652,2,2,6,0,18567
72652,2,3,7,0,7158
72652,2,3,8,0,8758
72651,2,1,1,0,18283
72651,2,1,2,0,16400
72651,2,2,3,0,14292
72651,2,2,4,0,17125
72651,2,2,5,0,16267
72651,2,2,6,0,18992
72651,2,3,7,0,19567
72653,2,1,1,0,24033
72653,2,1,2,0,31917
72653,2,2,3,0,16892
72653,2,2,4,0,17425
72653,2,2,5,0,12400
72653,2,2,6,0,12092
72653,2,3,7,0,15825
72653,2,3,8,0,28375
72650,2,1,1,0,42617
72650,2,1,2,0,11900
72650,2,2,3,0,15692
72650,2,2,4,0,12583
72650,2,2,5,0,36608
72650,2,2,6,0,24425
72650,2,3,7,0,11400
72650,2,3,8,0,21958
72659,2,1,1,0,17825
72659,2,1,2,0,7067
72659,2,2,3,0,9275
72659,2,2,4,0,11317
72659,2,2,5,0,10908
72659,2,2,6,0,10725
72659,2,3,7,0,7517
72659,2,3,8,0,8200
72654,2,1,1,0,33667
72654,2,1,2,0,19048
72654,2,2,3,0,38750
72654,2,2,4,0,7175
72654,2,2,5,0,43333
72654,2,2,6,0,9467
72654,2,3,7,0,17713
72654,2,3,8,0,27792
72685,2,1,1,0,9033
72685,2,1,2,6000,41708
72685,2,2,3,0,6558
72685,2,2,4,0,13113
72685,2,2,5,0,12288
72685,2,3,6,0,15729
72685,2,3,7,0,5313
72685,2,3,8,0,4763
72688,2,1,1,0,7383
72688,2,1,2,360,11503
72688,2,2,3,0,10917
72688,2,2,4,0,10128
72688,2,2,5,0,23267
72688,2,2,6,0,18243
72688,2,3,7,0,5187
72688,2,3,8,0,10743
72687,2,1,1,0,42119
72687,2,1,2,0,50567
72687,2,2,3,0,45800
72687,2,2,4,18000,42346
72687,2,2,5,30960,26796
72687,2,2,6,48000,46250
72687,2,3,7,0,39858
72687,2,3,8,0,29892
72686,2,1,1,0,16850
72686,2,1,2,0,40200
72686,2,2,3,0,25208
72686,2,2,4,0,15688
72686,2,2,5,0,8967
72686,2,2,6,0,18067
72686,2,3,7,0,12792
72686,2,3,8,0,12233
72682,2,1,1,0,8958
72682,2,1,2,0,18383
72682,2,2,3,0,13000
72682,2,2,4,0,15313
72682,2,2,5,0,20458
72682,2,2,6,0,12833
72682,2,3,7,0,12833
72682,2,3,8,0,16875
72681,2,1,1,0,12750
72681,2,1,2,0,15500
72681,2,2,3,0,15958
72681,2,2,4,0,10458
72681,2,2,5,0,24750
72681,2,2,6,0,16042
72681,2,3,7,0,19333
72681,2,3,8,0,12958
72683,2,2,1,4525,12417
72683,2,2,2,4525,21250
72683,2,2,3,4500,26667
72683,2,3,4,4525,11978
72683,2,3,5,4525,33333
72683,2,3,6,6580,20417
72683,2,3,7,4525,18167
72683,2,3,8,0,22633
72680,2,1,1,0,23583
72680,2,1,2,0,16867
72680,2,2,3,0,45917
72680,2,2,4,0,49917
72680,2,2,5,33000,22042
72680,2,2,6,0,12708
72680,2,3,7,0,26167
72680,2,3,8,0,24125
72689,2,1,1,18000,41083
72689,2,1,2,0,48167
72689,2,2,3,0,29333
72689,2,2,4,0,28500
72689,2,2,5,0,13600
72689,2,2,6,0,8042
72689,2,3,7,0,6833
72689,2,3,8,0,17208
72684,2,1,1,0,13985
72684,2,1,2,0,13243
72684,2,2,3,0,9767
72684,2,2,4,0,15288
72684,2,2,5,0,20658
72684,2,2,6,0,17711
72684,2,3,7,0,15038
72684,2,3,8,0,8017
72675,2,1,1,0,14833
72675,2,1,2,0,12258
72675,2,1,3,0,14167
72675,2,2,4,0,18417
72675,2,2,5,0,17333
72675,2,2,6,0,10733
72675,2,3,7,0,21750
72675,2,3,8,0,6000
72678,2,1,1,0,22917
72678,2,1,2,0,16917
72678,2,2,3,0,27333
72678,2,2,4,13000,17458
72678,2,2,5,2580,30667
72678,2,2,6,0,18467
72678,2,3,7,0,27333
72678,2,3,8,0,20400
72677,2,1,1,0,12117
72677,2,1,2,0,15833
72677,2,2,3,0,14275
72677,2,2,4,0,37917
72677,2,2,5,0,21417
72677,2,2,6,0,22350
72677,2,3,7,0,19150
72677,2,3,8,3000,8875
72676,2,1,1,0,10150
72676,2,1,2,0,10583
72676,2,2,3,0,14208
72676,2,2,4,0,18992
72676,2,2,5,0,7042
72676,2,2,6,0,19933
72676,2,3,7,0,13850
72676,2,3,8,0,9333
72672,2,1,1,0,15183
72672,2,1,2,0,18583
72672,2,2,3,0,24417
72672,2,2,4,0,10067
72672,2,2,5,0,8017
72672,2,2,6,0,12517
72672,2,3,7,0,11517
72672,2,3,8,0,13683
72671,2,1,1,0,38000
72671,2,3,2,0,19583
72671,2,3,3,0,40750
72671,2,3,4,6000,38333
72671,2,3,5,0,24333
72671,2,3,6,0,15167
72671,2,3,7,0,9833
72671,2,3,8,0,14917
72673,2,1,1,0,16133
72673,2,1,2,0,25183
72673,2,1,3,0,25333
72673,2,1,4,0,14217
72673,2,2,5,0,22667
72673,2,2,6,0,23517
72673,2,3,7,0,6217
72673,2,3,8,0,5050
72670,2,1,1,0,69583
72670,2,1,2,0,32083
72670,2,2,3,0,23667
72670,2,2,4,0,28083
72670,2,2,5,0,18667
72670,2,2,6,0,21750
72670,2,3,7,0,19583
72670,2,3,8,0,23250
72679,2,1,1,0,20833
72679,2,1,2,7200,32683
72679,2,2,3,0,39517
72679,2,2,4,0,39783
72679,2,2,5,0,23667
72679,2,2,6,0,17550
72679,2,3,7,0,22083
72679,2,3,8,0,18767
72674,2,1,1,0,11400
72674,2,1,2,0,12575
72674,2,2,3,0,10900
72674,2,2,4,0,8867
72674,2,2,5,0,19117
72674,2,2,6,0,16200
72674,2,3,7,0,21250
72674,2,3,8,0,16550
72665,2,1,1,0,8033
72665,2,1,2,0,9283
72665,2,1,3,0,12117
72665,2,1,4,0,15283
72665,2,2,5,0,9925
72665,2,2,6,0,3208
72665,2,3,7,0,9458
72665,2,3,8,0,4750
72668,2,1,1,0,25050
72668,2,1,2,0,29667
72668,2,2,3,0,18900
72668,2,2,4,0,25483
72668,2,2,5,360,10750
72668,2,2,6,0,23250
72668,2,3,7,0,3167
72668,2,3,8,0,3383
72667,2,1,1,0,15583
72667,2,1,2,0,10458
72667,2,2,3,0,19333
72667,2,2,4,0,25083
72667,2,2,5,0,39250
72667,2,2,6,0,30417
72667,2,3,7,0,10458
72667,2,3,8,0,24792
72666,2,1,1,0,20067
72666,2,1,2,0,8000
72666,2,2,3,0,15200
72666,2,2,4,0,30333
72666,2,2,5,0,15083
72666,2,2,6,0,12083
72666,2,3,7,0,22200
72666,2,3,8,0,15000
72662,2,1,1,6700,15833
72662,2,1,2,0,24133
72662,2,2,3,27500,60833
72662,2,2,4,0,16983
72662,2,2,5,0,23333
72662,2,2,6,0,14575
72662,2,3,7,0,15517
72662,2,3,8,0,4792
72661,2,1,1,0,22500
72661,2,1,2,0,14533
72661,2,2,3,0,10425
72661,2,2,4,0,18433
72661,2,2,5,0,18000
72661,2,2,6,0,8000
72661,2,3,7,0,13817
72661,2,3,8,0,11417
72663,2,1,1,0,18550
72663,2,1,2,0,18267
72663,2,2,3,0,16033
72663,2,2,4,18000,34583
72663,2,2,5,0,8900
72663,2,2,6,0,10967
72663,2,3,7,0,17750
72663,2,3,8,0,18817
72660,2,1,1,0,13408
72660,2,1,2,0,13475
72660,2,2,3,0,12542
72660,2,2,4,0,12417
72660,2,2,5,0,15517
72660,2,2,6,0,36200
72660,2,3,7,0,17717
72660,2,3,8,0,12800
72669,2,2,1,0,14427
72669,2,2,2,0,2203
72669,2,3,3,0,2088
72669,2,3,4,0,3397
72669,2,3,5,0,2088
72669,2,3,6,0,2100
72669,2,3,7,0,2179
72669,2,3,8,0,2870
72664,2,1,1,960,19063
72664,2,1,2,960,19167
72664,2,2,3,0,13083
72664,2,2,4,960,11625
72664,2,2,5,960,40500
72664,2,2,6,960,26100
72664,2,3,7,0,28867
72664,2,3,8,0,10750
72625,2,1,1,0,25152
72625,2,1,2,0,27192
72625,2,2,3,0,17644
72625,2,2,4,0,41073
72625,2,2,5,0,37738
72625,2,2,6,0,20739
72625,2,3,7,0,12421
72625,2,3,8,0,20298
72628,2,1,1,0,29467
72628,2,1,2,0,19812
72628,2,2,3,0,15335
72628,2,2,4,0,19193
72628,2,2,5,0,4821
72628,2,2,6,0,6348
72628,2,3,7,0,12457
72628,2,3,8,0,16817
72627,2,1,1,0,29495
72627,2,1,2,0,15333
72627,2,2,3,6000,21723
72627,2,2,4,0,18250
72627,2,2,5,0,15750
72627,2,2,6,0,22358
72627,2,3,7,0,38083
72627,2,3,8,0,20725
72626,2,1,1,0,27338
72626,2,2,2,0,4079
72626,2,3,3,0,22204
72626,2,3,4,0,37592
72626,2,3,5,0,20296
72626,2,3,6,0,30417
72626,2,3,7,0,11294
72626,2,3,8,0,11563
72622,2,1,1,0,27043
72622,2,1,2,0,18218
72622,2,2,3,0,31132
72622,2,2,4,0,51418
72622,2,2,5,0,22967
72622,2,2,6,0,9217
72622,2,3,7,0,16142
72622,2,3,8,0,9298
72621,2,1,1,0,25422
72621,2,1,2,0,18395
72621,2,1,3,0,9667
72621,2,2,4,0,9351
72621,2,2,5,0,4552
72621,2,2,6,0,15141
72621,2,3,7,0,25257
72621,2,3,8,0,19576
72623,2,1,1,30000,18148
72623,2,1,2,12450,17254
72623,2,2,3,0,8248
72623,2,2,4,0,27158
72623,2,2,5,0,17663
72623,2,2,6,0,14004
72623,2,3,7,0,14245
72623,2,3,8,0,9998
72620,2,1,1,0,11675
72620,2,1,2,0,45737
72620,2,2,3,0,7989
72620,2,2,4,0,32504
72620,2,2,5,0,25042
72620,2,2,6,0,12280
72620,2,3,7,0,11415
72620,2,3,8,0,7513
72629,2,1,1,0,10317
72629,2,1,2,0,11188
72629,2,2,3,0,22972
72629,2,2,4,0,9706
72629,2,2,5,0,6987
72629,2,2,6,0,18429
72629,2,3,7,0,8395
72629,2,3,8,0,10191
72624,2,1,1,0,15108
72624,2,1,2,0,16300
72624,2,2,3,0,27467
72624,2,2,4,0,33272
72624,2,2,5,0,23413
72624,2,2,6,0,9042
72624,2,3,7,0,7592
72624,2,3,8,0,14388
72615,2,1,1,2000,17940
72615,2,1,2,0,14280
72615,2,2,3,0,16187
72615,2,2,4,0,14198
72615,2,2,5,0,7343
72615,2,2,6,0,3952
72615,2,3,7,0,15173
